1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
1856	-0.133561	105.936472	0.014411	4.7
1857	-0.141245	105.904006	0.004372	4.4
1858	-0.017234	105.871566	0.002540	3.8
1859	-0.063728	105.839153	0.008744	4.2
1860	-0.172550	105.806767	0.010132	4.4
1861	-0.047420	105.774407	0.006040	4.6
1862	-0.013467	105.742073	0.002276	4.2
1863	-0.114906	105.709766	0.012956	4.4
1864	-0.034836	105.677485	0.005195	4.3
1865	-0.087205	105.645230	0.006191	4.4
1866	-0.075209	105.613001	0.013210	4.3
1867	-0.076857	105.580799	0.010856	4.5
1868	-0.236446	105.548623	0.007023	4.6
1869	-0.299083	105.516473	0.009274	3.8
1870	-0.075855	105.484349	0.010210	4.2
1871	-0.042181	105.452251	0.007618	4.8
1872	-0.421337	105.420179	0.007605	5.7
1873	-0.089615	105.388133	0.006111	4.0
1874	-0.039735	105.356113	0.008504	4.1
1875	-0.012124	105.324119	0.003557	3.7
1876	-0.477973	105.292151	0.005967	4.7
1877	-0.205306	105.260209	0.006530	4.1
1878	-0.055218	105.228293	0.005972	4.7
1879	-0.266115	105.196402	0.007553	4.4
1880	-0.109255	105.164537	0.014192	4.3
1881	-0.105547	105.132698	0.005515	4.3
1882	-0.164705	105.100885	0.016005	4.7
1883	-0.061641	105.069097	0.008409	5.2
1884	-0.300464	105.037335	0.005075	3.8
1885	-0.375875	105.005598	0.007615	4.1
1886	-0.543058	104.973887	0.008145	3.9
1887	-0.457443	104.942202	0.013025	5.0
1888	-0.102551	104.910542	0.009975	4.4
1889	-0.221844	104.878907	0.006007	4.4
1890	-0.039768	104.847298	0.001797	4.1
1891	-0.443799	104.815715	0.007163	4.3
1892	-0.380319	104.784156	0.009666	4.2
1893	-0.246276	104.752623	0.009282	4.6
1894	-0.118265	104.721116	0.004705	4.7
1895	-0.069665	104.689633	0.014539	4.2
1896	-0.359533	104.658176	0.006609	3.9
1897	-0.130493	104.626744	0.012930	4.0
1898	-0.450698	104.595337	0.009916	5.1
1899	-0.424418	104.563955	0.006616	4.6
1900	-0.126920	104.532599	0.005571	5.0
1901	-0.396479	104.501267	0.004937	5.0
1902	-0.102015	104.469960	0.011560	5.0
1903	-0.029082	104.438679	0.002990	4.6
1904	-0.023353	104.407422	0.001553	4.3
1905	-0.458392	104.376191	0.010269	5.0
1906	-0.101554	104.344984	0.011698	4.1
1907	-0.138607	104.313802	0.006899	4.6
1908	-0.057739	104.282645	0.008126	3.9
1909	-0.027239	104.251513	0.002639	4.8
1910	-0.070000	104.220405	0.008152	3.7
1911	-0.008324	104.189323	0.002409	4.6
1912	-0.552824	104.158265	0.009079	6.1
1913	-0.487408	104.127231	0.008489	6.3
1914	-0.062941	104.096222	0.008804	5.3
1915	-0.079005	104.065238	0.009884	6.0
1916	-0.048346	104.034279	0.009186	4.8
1917	-0.721741	104.003344	0.010728	4.9
1918	-0.062045	103.972433	0.002848	5.2
1919	-0.141688	103.941547	0.012047	4.6
1920	-0.391410	103.910686	0.014460	4.0
1921	-0.266304	103.879849	0.005120	4.5
1922	-0.254014	103.849036	0.006850	4.8
1923	-0.117738	103.818248	0.010568	4.2
1924	-0.024950	103.787484	0.002513	4.6
1925	-0.112160	103.756744	0.009651	4.1
1926	-0.181787	103.726029	0.005272	4.7
1927	-0.009985	103.695338	0.001576	3.8
1928	-0.155813	103.664671	0.010348	4.6
1929	-0.303551	103.634028	0.004226	5.0
1930	-0.400044	103.603409	0.005157	4.3
1931	-0.057740	103.572814	0.008881	4.3
1932	-0.367084	103.542244	0.009354	4.6
1933	-0.009213	103.511698	0.001880	5.6
1934	-0.478403	103.481175	0.006202	3.7
1935	-0.020205	103.450677	0.002267	4.2
1936	-0.282861	103.420202	0.004065	3.8
1937	-0.625457	103.389752	0.013302	5.2
1938	-0.381247	103.359325	0.008178	3.8
1939	-0.356774	103.328922	0.011472	4.4
1940	-0.409937	103.298543	0.006775	4.6
1941	-0.360084	103.268188	0.006192	5.5
1942	-0.353514	103.237857	0.009397	4.0
1943	-0.173420	103.207549	0.006952	4.3
1944	-0.014390	103.177265	0.004212	4.2
1945	-0.098284	103.147005	0.014054	4.7
1946	-0.144467	103.116768	0.003790	4.6
1947	-0.229330	103.086556	0.007122	4.1
1948	-0.102668	103.056366	0.006719	4.3
1949	-0.015523	103.026200	0.001787	4.0
1950	-0.017144	102.996058	0.004779	4.4
1951	-0.179329	102.965939	0.014408	4.4
1952	-0.111484	102.935844	0.005999	4.4
1953	-0.104921	102.905772	0.004169	3.9
1954	-0.297418	102.875724	0.004325	4.3
1955	-0.047891	102.845699	0.003928	4.4
1956	-0.034039	102.815697	0.003652	4.9
1957	-0.378421	102.785719	0.008506	4.4
1958	-0.013213	102.755764	0.002981	4.4
1959	-0.217737	102.725832	0.006408	4.9
1960	-0.030873	102.695924	0.004270	4.3
1961	-0.332550	102.666038	0.005915	4.6
1962	-0.070378	102.636176	0.015947	4.4
1963	-0.073091	102.606337	0.009464	4.7
1964	-0.043095	102.576521	0.010432	3.9
1965	-0.217040	102.546728	0.010429	4.1
1966	-0.060758	102.516959	0.012024	4.8
1967	-0.086802	102.487212	0.013525	5.1
1968	-0.006312	102.457488	0.001498	4.9
1969	-0.473157	102.427788	0.007054	4.6
1970	-0.632050	102.398110	0.010195	4.3
1971	-0.249502	102.368455	0.006853	4.2
1972	-0.367948	102.338823	0.008328	4.6
1973	-0.046910	102.309214	0.002417	4.5
1974	-0.197790	102.279628	0.011161	4.6
1975	-0.232537	102.250064	0.005719	3.8
1976	-0.178806	102.220524	0.005777	4.4
1977	-0.020611	102.191006	0.002532	4.9
1978	-0.025911	102.161511	0.002978	4.8
1979	-0.352654	102.132038	0.009910	4.3
1980	-0.085873	102.102588	0.005618	4.2
1981	-0.042084	102.073161	0.004485	4.3
1982	-0.555122	102.043757	0.009736	4.2
1983	-0.188115	102.014375	0.008005	4.4
1984	-0.233264	101.985015	0.009382	4.4
1985	-0.443131	101.955678	0.010533	4.8
1986	-0.507543	101.926364	0.007853	4.1
1987	-0.129717	101.897072	0.007450	4.5
1988	-0.412189	101.867802	0.005131	5.6
1989	-0.485174	101.838555	0.007079	5.5
1990	-0.090134	101.809330	0.008716	4.1
1991	-0.413328	101.780128	0.007141	4.2
1992	-0.164885	101.750948	0.005578	4.7
1993	-0.353333	101.721790	0.007684	3.7
1994	-0.697560	101.692654	0.010122	3.9
1995	-0.335319	101.663541	0.004836	4.3
1996	-0.132371	101.634450	0.009359	4.5
1997	-0.485322	101.605381	0.010458	4.0
1998	-0.066820	101.576335	0.003279	4.1
1999	-0.025898	101.547310	0.006261	4.9
